DISTRICT,Sub_dist,Vill_name,latitude,longitude
KUMURAM BHEEM,KAGAZNAGAR,Chinthaguda,3498738.6593131674,3948168.080594202
KUMURAM BHEEM,SIRPUR(T),Chunchupalle,3501580.303015516,3955552.95294242
KUMURAM BHEEM,WANKIDI,Jaithpur,3501744.0341049302,3928117.47910633
KUMURAM BHEEM,TIRYANI,Manikyapur,3469933.0784970243,3921431.3466561274
KUMURAM BHEEM,ASIFABAD,Itukyal,3494852.452721808,3920616.5051163477
KUMURAM BHEEM,JAINOOR,Marlawai,3492981.2596987956,3886109.3305010647
KUMURAM BHEEM,SIRPUR (U),Bhurnur,3494301.2361266967,3889064.867258395
KUMURAM BHEEM,SIRPUR (U),Sirpur (U),3493745.83627036,3891747.0546013988
KUMURAM BHEEM,TIRYANI,Rompally,3467464.9184244447,3922975.7686346043
KUMURAM BHEEM,DAHEGAON,Girvelli,3476939.8465953814,3982403.547597382
KUMURAM BHEEM,TIRYANI,Duggapur,3475059.343294335,3927103.396345075
KUMURAM BHEEM,SIRPUR(T),Venkatraopet,3511148.1531541706,3957529.323792207
KUMURAM BHEEM,WANKIDI,Indhani,3508441.7247809498,3921436.1089023426
KUMURAM BHEEM,DAHEGAON,Dubbaguda,3478009.6191292587,3992337.906272415
KUMURAM BHEEM,TIRYANI,Edulpad,3472420.4830325963,3928239.863865708
KUMURAM BHEEM,REBBENA,Rollapahad,3477258.5881297025,3944386.401858557
KUMURAM BHEEM,PENCHICALPET,Nandigaon,3479246.2075162977,3989418.305675683
KUMURAM BHEEM,TIRYANI,Irkapally,3474907.598962865,3921613.0652384134
KUMURAM BHEEM,TIRYANI,Islampur,3471405.9514125525,3922440.7102145567
KUMURAM BHEEM,LINGAPUR,Kothapalle,3484457.6873168964,3894238.845518694
KUMURAM BHEEM,TIRYANI,Lingiguda,3485842.174701076,3922451.966322233
KUMURAM BHEEM,KERAMERI,Nishani,3505853.841849745,3917417.753474847
KUMURAM BHEEM,ASIFABAD,Sankepalle,3498483.7158501274,3936606.693380275
KUMURAM BHEEM,SIRPUR(T),Bonki,3501031.8638700116,3963977.667638364
KUMURAM BHEEM,SIRPUR(T),Arepally,3502570.116340238,3957899.3784355465
KUMURAM BHEEM,TIRYANI,Kannepally,3475724.5701998654,3929543.306065477
KUMURAM BHEEM,DAHEGAON,Ravalpalle,3475624.040241758,3993094.4846036327
KUMURAM BHEEM,ASIFABAD,Shakangondi,3492688.554211788,3915009.0790716964
KUMURAM BHEEM,PENCHICALPET,Pothepalle,3491023.923821974,3971347.405559128
KUMURAM BHEEM,REBBENA,Gudepalle,3479428.5569437724,3949721.7891188124
KUMURAM BHEEM,DAHEGAON,Rampur,3476304.004497947,3988327.76925516
KUMURAM BHEEM,TIRYANI,Sonapur,3478316.3917573984,3931578.004001483
KUMURAM BHEEM,DAHEGAON,Kalwada,3479643.691323962,3970813.6786434506
KUMURAM BHEEM,REBBENA,Rangapur,3480183.8982261354,3948218.8324672678
KUMURAM BHEEM,DAHEGAON,Chinnaraspalle,3479794.1111359056,3980157.484270377
KUMURAM BHEEM,TIRYANI,Moindagudipet,3477970.0884738113,3919837.765921223
KUMURAM BHEEM,REBBENA,Jakkalpalle,3479650.608269073,3951886.121192973
KUMURAM BHEEM,TIRYANI,Mangi,3475245.951172498,3912214.239337631
KUMURAM BHEEM,TIRYANI,Sungapur,3480805.060304838,3918298.556984798
KUMURAM BHEEM,LINGAPUR,Mamidipalle,3481543.4282900114,3898214.4537617615
KUMURAM BHEEM,DAHEGAON,Vodduguda,3481397.867941042,3978252.379785757
KUMURAM BHEEM,DAHEGAON,Bhamanagar,3479551.1424817857,3974010.3738833754
KUMURAM BHEEM,PENCHICALPET,Penchikalpet,3483552.107490404,3976966.3138242834
KUMURAM BHEEM,TIRYANI,Pedakunta,3483981.627186482,3925705.066326683
KUMURAM BHEEM,LINGAPUR,Loddiguda,3481400.161539886,3906317.55475858
KUMURAM BHEEM,DAHEGAON,Dahegaon,3484275.447161278,3969664.5261967797
KUMURAM BHEEM,PENCHICALPET,Yelkapalle,3486433.048915647,3974946.6435907446
KUMURAM BHEEM,DAHEGAON,Gorregutta,3486096.242050114,3955238.837328052
KUMURAM BHEEM,PENCHICALPET,Agarguda,3484846.3445946495,3983618.365043872
KUMURAM BHEEM,PENCHICALPET,Gundepalle,3484702.1845059004,3987774.567052804
KUMURAM BHEEM,PENCHICALPET,Muraliguda,3483969.181551046,3991111.7710848087
KUMURAM BHEEM,TIRYANI,Rudrapur,3486560.239287407,3923215.215258135
KUMURAM BHEEM,TIRYANI,Pangidimadra,3484102.353499379,3914369.3422060665
KUMURAM BHEEM,PENCHICALPET,Guntlapet,3487294.143087466,3969320.6504409243
KUMURAM BHEEM,LINGAPUR,Vankamaddi,3487166.7536771996,3894950.3042329033
KUMURAM BHEEM,TIRYANI,Ullipitta Dorli,3484851.6530554807,3920766.051984064
KUMURAM BHEEM,LINGAPUR,Yellapatar,3486112.226862697,3901643.6340709836
KUMURAM BHEEM,PENCHICALPET,Koyachichal,3486076.4698796165,3979565.9628133317
KUMURAM BHEEM,PENCHICALPET,Bombaiguda,3487553.4784961967,3971862.3612113567
KUMURAM BHEEM,LINGAPUR,Ghumnur (Buzurg),3487398.137828843,3891786.066199279
KUMURAM BHEEM,ASIFABAD,Mondepalle,3488735.172943347,3925889.2423207206
KUMURAM BHEEM,DAHEGAON,Borlakunta,3487471.92931255,3958603.594595762
KUMURAM BHEEM,DAHEGAON,Kothmir,3486983.0795488297,3961130.7117028353
KUMURAM BHEEM,ASIFABAD,Padibonda,3488699.56726234,3923541.5189360334
KUMURAM BHEEM,REBBENA,Rebbana,3485936.7579450817,3938771.110399222
KUMURAM BHEEM,BEJJUR,Tikkapalle,3489675.3616749872,3992299.954609585
KUMURAM BHEEM,BEJJUR,Talai,3488638.4470549924,3993801.435977
KUMURAM BHEEM,LINGAPUR,Kanchanpalle,3486116.020051754,3890335.179526521
KUMURAM BHEEM,REBBENA,Nerpalle,3486884.3404604644,3936381.8491602577
KUMURAM BHEEM,REBBENA,Gangapur,3485662.8514207,3941703.8763673794
KUMURAM BHEEM,BEJJUR,Papanpet,3488536.235543827,3989885.587794994
KUMURAM BHEEM,REBBENA,Tungeda,3488500.5939098517,3946700.2573778965
KUMURAM BHEEM,SIRPUR (U),Shettihadapnur,3488383.1946119545,3888215.1787267253
KUMURAM BHEEM,REBBENA,Edvalli,3490048.094542299,3935178.915407049
KUMURAM BHEEM,ASIFABAD,Kosara,3492922.9109460795,3921348.296206315
KUMURAM BHEEM,KAGAZNAGAR,Andavelli,3493050.944688181,3950830.9849233907
KUMURAM BHEEM,BEJJUR,Pothepalle,3499933.4626120785,3982317.528940381
KUMURAM BHEEM,WANKIDI,Dhaba,3522060.820527759,3923062.6174442754
KUMURAM BHEEM,DAHEGAON,Itial,3489072.5381766786,3955804.942114467
KUMURAM BHEEM,ASIFABAD,Routsankepalle,3487423.748681169,3930808.380452976
KUMURAM BHEEM,SIRPUR (U),Dhanora-P,3490663.7192345224,3890905.4772415673
KUMURAM BHEEM,ASIFABAD,Singaraopet,3489275.038781061,3928271.1013153642
KUMURAM BHEEM,TIRYANI,Dantanpalle,3488995.755086605,3914477.009891557
KUMURAM BHEEM,PENCHICALPET,Lodpalle,3489761.4307948677,3976181.179605688
KUMURAM BHEEM,ASIFABAD,Chirrakunta,3490539.1125567444,3922742.3701977613
ADILABAD,UTNOOR,Narsapur (New),3489962.699682481,3883139.855087148
KUMURAM BHEEM,SIRPUR (U),Kohinur (Buzurg),3492219.9989016973,3889249.253213277
KUMURAM BHEEM,ASIFABAD,Chilatiguda,3491830.731279539,3925811.6551788175
KUMURAM BHEEM,TIRYANI,Goena,3488295.6200959506,3908186.0051254556
KUMURAM BHEEM,REBBENA,Rampur,3491756.918480271,3938170.3904588614
KUMURAM BHEEM,KAGAZNAGAR,Jambuga,3491785.3849443053,3956100.319740436
KUMURAM BHEEM,BEJJUR,Kushnepalle,3493245.326245271,3988516.2504359116
KUMURAM BHEEM,REBBENA,Rollapet,3490334.2878312874,3940178.268401952
KUMURAM BHEEM,KAGAZNAGAR,Bhatpalle,3492390.1834913744,3948640.9990920927
KUMURAM BHEEM,SIRPUR (U),Pamulawada,3492449.300961504,3895174.2437564195
KUMURAM BHEEM,ASIFABAD,Sirasgaon,3493196.4472684828,3912338.171105035
KUMURAM BHEEM,ASIFABAD,Tumpalle,3493479.9030235307,3923979.861703895
KUMURAM BHEEM,BEJJUR,Rebbena,3499880.2411337737,3974423.662707296
KUMURAM BHEEM,KAGAZNAGAR,Raspalle,3491877.6367574665,3959675.266793489
KUMURAM BHEEM,KAGAZNAGAR,Nandiguda,3493706.80437758,3941907.0361576974
KUMURAM BHEEM,BEJJUR,Chinnasiddapur,3494062.8800738025,3984981.8433748377
KUMURAM BHEEM,KAGAZNAGAR,Nagampet,3493921.8911282,3956525.6423077965
KUMURAM BHEEM,ASIFABAD,Ada-Dasnapur,3494950.112213477,3914041.396433487
KUMURAM BHEEM,ASIFABAD,Samela,3494362.5822057305,3925092.615510257
KUMURAM BHEEM,KAGAZNAGAR,Kadamba,3496862.8010381595,3963602.691356416
KUMURAM BHEEM,JAINOOR,Lendiguda,3500499.0238921307,3887843.2033856693
KUMURAM BHEEM,ASIFABAD,Rajura,3495670.545463925,3931689.958540449
KUMURAM BHEEM,ASIFABAD,Ankusapur,3495926.3654382406,3924517.4157038005
KUMURAM BHEEM,KAGAZNAGAR,Boregaon,3495325.8706027963,3943478.356891266
KUMURAM BHEEM,ASIFABAD,Babapur,3495710.6902288063,3922568.6330548725
KUMURAM BHEEM,JAINOOR,Jamni,3498829.7399712773,3891017.485838473
KUMURAM BHEEM,SIRPUR (U),Seetagondi,3497145.776365259,3895153.7846894506
KUMURAM BHEEM,BEJJUR,Kukuda,3497388.366971561,3986330.328159155
KUMURAM BHEEM,ASIFABAD,Gundi,3498290.6125529283,3931314.6491105314
KUMURAM BHEEM,KAGAZNAGAR,Mosam,3497112.380780627,3959543.5387101877
KUMURAM BHEEM,SIRPUR (U),Phullara,3498746.7768259095,3893192.552049297
KUMURAM BHEEM,BEJJUR,Mogavelly,3494088.025675789,3993588.679405936
KUMURAM BHEEM,JAINOOR,Shivanur,3494595.705441613,3883342.0002458165
KUMURAM BHEEM,ASIFABAD,Rahapalle,3494582.416174413,3933781.470615849
KUMURAM BHEEM,KAGAZNAGAR,Ankhoda,3500339.1886387514,3958104.708406244
KUMURAM BHEEM,ASIFABAD,Govindapur,3497053.113144028,3929415.8557070745
KUMURAM BHEEM,ASIFABAD,Cherpalle,3496960.3893871363,3933735.9369237004
KUMURAM BHEEM,KAGAZNAGAR,Easgaon,3495908.0116888722,3950313.5748767876
KUMURAM BHEEM,JAINOOR,Dubbaguda,3496857.4152328963,3884762.471718672
KUMURAM BHEEM,KERAMERI,Chalbadi,3495776.372871017,3904939.808903829
KUMURAM BHEEM,BEJJUR,Marthadi,3497024.8701555734,3983069.992941018
KUMURAM BHEEM,SIRPUR (U),Pangdi,3494807.735493272,3899930.799138069
KUMURAM BHEEM,PENCHICALPET,Jankapur,3495990.3081950853,3969594.911315727
KUMURAM BHEEM,ASIFABAD,Dadpapur,3497844.9642212894,3921340.9313323535
KUMURAM BHEEM,CHINTALAMANEPALLY,Koyapalle,3497518.7916489206,3995762.782413615
KUMURAM BHEEM,KAGAZNAGAR,Metpalle,3496359.02587415,3937753.4002989754
KUMURAM BHEEM,KAGAZNAGAR,Mandva,3498354.6127539547,3956408.491750241
KUMURAM BHEEM,KERAMERI,Patnapur,3498121.103506812,3909507.7683931957
KUMURAM BHEEM,KAGAZNAGAR,Gondi,3499618.936967519,3940072.2069580154
KUMURAM BHEEM,KERAMERI,Hatti,3502014.138142154,3904126.4280557954
KUMURAM BHEEM,CHINTALAMANEPALLY,Buruguda,3499585.6464698156,3996311.239013776
KUMURAM BHEEM,ASIFABAD,Kommuguda,3499651.6911569973,3922434.7810342885
KUMURAM BHEEM,ASIFABAD,Yellaram,3499503.450438352,3924104.3757620226
KUMURAM BHEEM,KERAMERI,Token Movad,3499473.9388507335,3903990.6893219603
KUMURAM BHEEM,BEJJUR,Outsarangipalle,3496484.0265423027,3979171.560195371
KUMURAM BHEEM,KAGAZNAGAR,Vallakonda,3495652.3588033146,3952704.7086271467
KUMURAM BHEEM,DAHEGAON,Amargonda,3481326.1761113275,3981066.583132429
KUMURAM BHEEM,ASIFABAD,Saleguda,3499750.7467591,3927020.683084703
KUMURAM BHEEM,JAINOOR,Rasimatta,3500997.7802773933,3894814.1994494945
KUMURAM BHEEM,ASIFABAD,Demmidiguda,3497907.0722979666,3915210.673960821
KUMURAM BHEEM,BEJJUR,Ambhaghat,3499306.2965401052,3988666.2324676765
KUMURAM BHEEM,CHINTALAMANEPALLY,Shivapalle,3500101.118477634,3992240.09245159
KUMURAM BHEEM,ASIFABAD,Ippalnavegaon,3501968.5038137976,3925399.1714679813
KUMURAM BHEEM,JAINOOR,Jamgaom,3500018.0081864335,3880311.9822737933
KUMURAM BHEEM,WANKIDI,Boarda,3501879.800714341,3929937.9434838956
KUMURAM BHEEM,CHINTALAMANEPALLY,Gudem,3502187.000453173,3994994.826913138
KUMURAM BHEEM,KERAMERI,Kotari,3501964.741955931,3916529.7510604113
KUMURAM BHEEM,ASIFABAD,Danapur,3502867.6241636076,3923206.2883485225
KUMURAM BHEEM,BEJJUR,Katepalle,3501991.4196994808,3985255.243683198
KUMURAM BHEEM,JAINOOR,Bhusimatta,3503393.461262948,3896722.52501879
KUMURAM BHEEM,SIRPUR(T),Chintakunta,3503951.780220137,3958288.4438676466
KUMURAM BHEEM,CHINTALAMANEPALLY,Rudrapur,3502811.5579516953,3978946.7880906444
KUMURAM BHEEM,BEJJUR,Munjampalle,3502781.236356336,3981285.1079269205
KUMURAM BHEEM,JAINOOR,Daboli,3502418.6799960197,3891234.442049307
KUMURAM BHEEM,WANKIDI,Komatiguda,3503914.530227119,3933530.741190602
KUMURAM BHEEM,SIRPUR(T),Vempalle,3502334.1676986814,3948536.6713541816
KUMURAM BHEEM,WANKIDI,Samela,3504413.5029527782,3930915.4861659394
KUMURAM BHEEM,WANKIDI,Ghatjangaon,3504702.072045698,3925369.3438630686
KUMURAM BHEEM,CHINTALAMANEPALLY,Chittam,3505246.1778281564,3993187.8055773173
KUMURAM BHEEM,SIRPUR(T),Heerapur,3505069.161541574,3958801.0694951406
KUMURAM BHEEM,WANKIDI,Velgi,3505901.7096246677,3936463.8227935764
KUMURAM BHEEM,SIRPUR(T),Bhupalapatnam,3504578.148002292,3964981.577069026
KUMURAM BHEEM,KERAMERI,Surdhapur,3506377.8243006896,3908670.7113586897
KUMURAM BHEEM,WANKIDI,Khamana,3506672.7802212858,3932544.1368450634
KUMURAM BHEEM,JAINOOR,Patnapur,3506907.0274108336,3886984.976379916
KUMURAM BHEEM,JAINOOR,Addesar,3506134.4940192625,3896437.760850957
KUMURAM BHEEM,WANKIDI,Sarandi,3507081.560131962,3927977.2069548066
KUMURAM BHEEM,KERAMERI,Devuepalli,3507637.7120892606,3913611.3381910557
KUMURAM BHEEM,WANKIDI,Sarkepally,3505368.5372634814,3939272.4540598174
KUMURAM BHEEM,SIRPUR(T),Laxmipur,3509210.212753965,3959231.499889402
KUMURAM BHEEM,KOUTHALA,Talodi,3508859.247224698,3974238.2014791216
KUMURAM BHEEM,JAINOOR,Gudamamda,3506812.0675978493,3892314.563822173
KUMURAM BHEEM,WANKIDI,Wankidi (Khurdu),3509667.294674284,3931503.419639294
KUMURAM BHEEM,WANKIDI,Khirdi,3508034.548064782,3925388.361319064
KUMURAM BHEEM,KERAMERI,Agarwada,3509367.9041470718,3908595.289246638
KUMURAM BHEEM,CHINTALAMANEPALLY,Dimda,3508317.1082731877,3992071.6108768545
KUMURAM BHEEM,SIRPUR(T),Garlapet,3507966.5420711683,3946322.249580591
KUMURAM BHEEM,WANKIDI,Narlapur,3509997.1405575057,3926763.5071380064
KUMURAM BHEEM,WANKIDI,Lanjanveera,3510430.5898665544,3933083.1974261785
KUMURAM BHEEM,SIRPUR(T),Sirpur,3507973.531590685,3956698.244409529
KUMURAM BHEEM,WANKIDI,Neemgaon,3511174.096361006,3927822.1312891166
KUMURAM BHEEM,ASIFABAD,Nimbada,3496290.1151549513,3920783.1643895903
KUMURAM BHEEM,ASIFABAD,Pippalgaon,3497402.819086557,3923580.878242437
KUMURAM BHEEM,CHINTALAMANEPALLY,Ravindranagar,3511059.4373936006,3979727.1187786357
KUMURAM BHEEM,KOUTHALA,Kanki,3510828.588820711,3970101.6405711793
KUMURAM BHEEM,SIRPUR(T),Navegaon,3511587.031083558,3953607.668785495
KUMURAM BHEEM,WANKIDI,Navegaon,3512271.6373187588,3920436.437267322
KUMURAM BHEEM,KAGAZNAGAR,Malni,3507484.2908689436,3941521.2366900104
KUMURAM BHEEM,SIRPUR(T),Dhorpalle,3511674.1674097977,3966235.6076688888
KUMURAM BHEEM,CHINTALAMANEPALLY,Babapur,3512771.330523601,3978075.149305505
KUMURAM BHEEM,SIRPUR(T),Hudkili,3511896.8373073046,3950714.887485761
KUMURAM BHEEM,CHINTALAMANEPALLY,Burepalle,3513133.7277130433,3983768.5857320693
KUMURAM BHEEM,KAGAZNAGAR,Metindhani,3514025.2162819225,3941135.143841996
KUMURAM BHEEM,WANKIDI,Jambuldhari,3511391.871283392,3936605.914348366
KUMURAM BHEEM,SIRPUR(T),Tonkini,3509363.7519270023,3961977.597504132
KUMURAM BHEEM,KOUTHALA,Nagepalle,3511968.3446433856,3973852.0485429475
KUMURAM BHEEM,KOUTHALA,Muthampet,3513703.7794674328,3967684.1786488374
KUMURAM BHEEM,WANKIDI,Choupanguda,3513066.7960319077,3923894.428998467
KUMURAM BHEEM,WANKIDI,Gunjada,3513993.668914104,3926974.434487633
KUMURAM BHEEM,WANKIDI,Bambara,3513062.6359840543,3932094.080444916
KUMURAM BHEEM,WANKIDI,Sonapur,3515055.5008323584,3935021.030392045
KUMURAM BHEEM,SIRPUR(T),Makidi,3515006.445260294,3951165.9627319816
KUMURAM BHEEM,KERAMERI,Paradndoli,3515451.524777228,3893000.28052542
KUMURAM BHEEM,KOUTHALA,Kumbari,3515953.8798636077,3966151.0256550065
KUMURAM BHEEM,KERAMERI,Lakmapur,3513234.8488900354,3898149.4945720905
KUMURAM BHEEM,CHINTALAMANEPALLY,Ranvalli,3515724.753250987,3980091.455098272
KUMURAM BHEEM,SIRPUR(T),Loanvelly,3514936.104872963,3962916.0278313938
KUMURAM BHEEM,WANKIDI,Goegaon,3517608.260065792,3930921.8446467663
KUMURAM BHEEM,WANKIDI,Wankidi (Kalan),3509322.778749203,3929594.3643212942
KUMURAM BHEEM,CHINTALAMANEPALLY,Gangapur,3509269.2741393885,3983161.9497465966
KUMURAM BHEEM,CHINTALAMANEPALLY,Korsini,3510793.8510520062,3986507.861965253
KUMURAM BHEEM,TIRYANI,Mandrumeda,3486261.126228495,3924529.6093466706
KUMURAM BHEEM,PENCHICALPET,Gannaram,3484972.6168389358,3980724.3082053405
KUMURAM BHEEM,REBBENA,Pothpalle,3490520.2452678,3947532.34602434
KUMURAM BHEEM,BEJJUR,Bhatpally (D),3489092.107190845,3984924.148311747
KUMURAM BHEEM,ASIFABAD,Gudigudi,3498806.5795814944,3929037.7471427605
KUMURAM BHEEM,WANKIDI,Mahagaon,3517361.016667751,3934259.990445986
KUMURAM BHEEM,KOUTHALA,Sandgaon,3518339.9676034222,3965339.3547757408
KUMURAM BHEEM,KOUTHALA,Tatipalle,3518199.1690405807,3969513.3672821955
KUMURAM BHEEM,WANKIDI,Chichpally,3517160.123946464,3923895.726744242
KUMURAM BHEEM,KOUTHALA,Thumbadihatti,3519369.103367332,3978307.73706992
KUMURAM BHEEM,WANKIDI,Sawathi,3518961.3552628006,3926976.4395787115
KUMURAM BHEEM,KOUTHALA,Gundaipet,3520018.5731262947,3975190.8926654872
KUMURAM BHEEM,KOUTHALA,Veerdandi,3520574.3516609673,3972361.581023035
KUMURAM BHEEM,TIRYANI,Gadalpally,3480524.5092821447,3923385.1926794937
KUMURAM BHEEM,KOUTHALA,Chandaram (D),3515510.3342645913,3968710.119346758
KUMURAM BHEEM,KAGAZNAGAR,Boregaon,3486490.619283017,3951629.713935538
KUMURAM BHEEM,SIRPUR (U),Raghapur,3494961.526711308,3886711.4498509197
KUMURAM BHEEM,JAINOOR,Ushegaon,3499656.7784534767,3884199.556400678
KUMURAM BHEEM,TIRYANI,Chintapally,3474023.0709616393,3923590.2106183195
KUMURAM BHEEM,TIRYANI,Tiryani,3476218.2932765745,3924412.531660516
KUMURAM BHEEM,TIRYANI,Koyatalandi,3478307.282759273,3925935.0238397773
KUMURAM BHEEM,TIRYANI,Goyagaon,3476936.655752876,3927243.158746782
KUMURAM BHEEM,ASIFABAD,Dagleshwar,3494029.549222253,3922240.495092109
KUMURAM BHEEM,KERAMERI,Khairi,3508125.3627943783,3906555.414278069
KUMURAM BHEEM,KERAMERI,Kranjiwada,3512778.2726910356,3896715.3566653216
KUMURAM BHEEM,KERAMERI,Jankapur,3512305.9056187696,3897765.5202784077
KUMURAM BHEEM,WANKIDI,Khedegaon,3504309.6826183447,3935392.8318136577
KUMURAM BHEEM,WANKIDI,Akini,3512366.021058451,3928012.7841047132
KUMURAM BHEEM,WANKIDI,Devudpally,3501672.4609364504,3933568.0202054502
KUMURAM BHEEM,REBBENA,Kondapalle,3491079.1546154968,3936824.3987305057
KUMURAM BHEEM,REBBENA,Venkulam,3492754.1456138557,3939836.880318548
KUMURAM BHEEM,REBBENA,Passigaon,3489394.9917327375,3943314.242201656
KUMURAM BHEEM,REBBENA,Seethanagar,3476363.0658408473,3945240.857902277
KARIMNAGAR,KARIMNAGAR,HASNAPUR (SUBMERGED),3393446.8960141935,3906129.615598902
KARIMNAGAR,GANNERUVARAM,CHERLAPURAM,3387632.259401719,3910638.563622091
KARIMNAGAR,GANNERUVARAM,PANCHUL KONDAPUR,3390549.310322581,3905470.6504473365
KARIMNAGAR,KARIMNAGAR,POTHUGAL (SUBMERGED),3391548.8548572017,3908827.919136229
KUMURAM BHEEM,ASIFABAD,ASIFABAD (M),3496260.1238431837,3926954.3982328908
KUMURAM BHEEM,REBBENA,Rajaram,3480672.232435194,3945087.188652624
KUMURAM BHEEM,REBBENA,Govindapur,3477132.7938852864,3947090.1941198856
KUMURAM BHEEM,PENCHICALPET,Tellapally (D),3486639.141507765,3993526.2375173154
KUMURAM BHEEM,KOUTHALA,Veervalli,3518404.8105442985,3963439.9457644033
KUMURAM BHEEM,KOUTHALA,Gudlabori,3515579.685263925,3976066.7998387176
KUMURAM BHEEM,KOUTHALA,Bhalepalle,3518447.136926843,3972235.3560655727
KUMURAM BHEEM,KOUTHALA,Kouthala,3514110.232905163,3971694.2701202496
KUMURAM BHEEM,CHINTALAMANEPALLY,Dabba,3504030.744603637,3969841.3110647732
KUMURAM BHEEM,CHINTALAMANEPALLY,Balaji Ankoda,3508353.6353384084,3978285.973388301
KUMURAM BHEEM,DAHEGAON,Brahmanchichal,3479493.672559223,3976448.3648885433
KUMURAM BHEEM,DAHEGAON,Bhogaram,3481044.0717916,3973761.411013886
KUMURAM BHEEM,DAHEGAON,Pambapur,3484971.499862479,3973465.511494493
KUMURAM BHEEM,DAHEGAON,Polampalle,3484662.7528603934,3964286.837300992
KUMURAM BHEEM,SIRPUR(T),Rudraram,3506226.3417209736,3955277.491054583
KUMURAM BHEEM,SIRPUR (U),Chapri,3488963.723192635,3890261.828540815
KUMURAM BHEEM,ASIFABAD,Addaghat,3485545.971893802,3932647.619823226
KUMURAM BHEEM,ASIFABAD,Appepalle,3491120.6480460963,3932614.154029572
KUMURAM BHEEM,ASIFABAD,Balahanpur,3492910.672103762,3906458.9681208692
KUMURAM BHEEM,ASIFABAD,Temrianmovad,3492330.1255464302,3908323.272377133
KUMURAM BHEEM,ASIFABAD,Siryan Mowad,3494077.2072211998,3909407.7142195464
KUMURAM BHEEM,ASIFABAD,Mowad,3494709.083663808,3911106.633796558
KUMURAM BHEEM,ASIFABAD,Wavudham,3495738.4423200157,3916610.4733427265
KUMURAM BHEEM,ASIFABAD,Ada,3502092.815673352,3920396.145495037
KUMURAM BHEEM,ASIFABAD,Wadiguda,3500371.106487802,3918351.9781498867
MANCHERIAL,BHEEMINI,Thangallapalli,3482310.8562196973,3962497.9912105273
MANCHERIAL,BHEEMINI,Chinna Gudipet,3480694.5345216007,3964432.2159841447
SIDDIPET,KOHEDA,Varikolu,3375565.0609587533,3907183.1334972335
SIDDIPET,BEJJANKI,Davvakkapalli,3377927.783157327,3907378.9768360583
SIDDIPET,KOHEDA,Pariveda,3365074.73201074,3911353.040934803
SIDDIPET,AKKANNAPET,Gandipally,3349365.8459174866,3912773.6790998164
SIDDIPET,AKKANNAPET,Potharam (J),3350466.1130039156,3908026.358802258
SIDDIPET,AKKANNAPET,Ramavaram,3350035.347487607,3909986.0856042234
SIDDIPET,AKKANNAPET,Akkannapeta,3349930.724543103,3916825.7330826796
SIDDIPET,AKKANNAPET,Katkur,3350602.452196585,3920887.8553724224
SIDDIPET,AKKANNAPET,Nandaram,3353152.82196778,3909404.8007016513
SIDDIPET,AKKANNAPET,Dongala Dharmaram,3353807.158227246,3907743.8575922237
SIDDIPET,AKKANNAPET,Anthakkapeta,3354218.9449040797,3917845.283994068
SIDDIPET,AKKANNAPET,Gouravelli,3353915.456771453,3912737.995175651
SIDDIPET,AKKANNAPET,Kesavapur,3356193.1322995573,3923611.962973297
SIDDIPET,AKKANNAPET,Mallampally,3354446.944450064,3921814.556194844
SIDDIPET,AKKANNAPET,Jangaon,3355848.035644848,3915928.396095502
SIDDIPET,AKKANNAPET,Choutapally,3356678.2803926347,3919579.6725134496
SIDDIPET,AKKANNAPET,Regonda,3357361.817802268,3911214.890376139
SIDDIPET,HUSNABAD,Thotapally (S),3358650.5170310326,3918819.6365025956
SIDDIPET,HUSNABAD,Mirzapur,3358741.6685855375,3923448.4559548413
SIDDIPET,HUSNABAD,Kuchanpally,3359430.4736012933,3914266.902475398
SIDDIPET,HUSNABAD,Potharam (S),3360880.9177893894,3920163.515230894
SIDDIPET,KOHEDA,Samudrala,3359957.459879765,3908061.850330735
SIDDIPET,KOHEDA,Baswapur,3359700.389081156,3902395.546383125
SIDDIPET,HUSNABAD,Pandilla,3361790.055094314,3912048.019717879
SIDDIPET,HUSNABAD,Nagaram,3363404.5968074827,3920536.3828594554
SIDDIPET,HUSNABAD,Ummapur,3362266.355586532,3923933.9588732626
SIDDIPET,KOHEDA,Kachapur,3363630.318521437,3909140.7045995295
SIDDIPET,HUSNABAD,Husnabad (M),3362499.228731531,3917122.7796795545
SIDDIPET,KOHEDA,Gundareddipalli,3363721.1071024262,3898587.294157022
SIDDIPET,HUSNABAD,Potlapally,3364455.4755937047,3914082.550630952
SIDDIPET,HUSNABAD,Mohammadapur,3365342.7578009623,3920764.580169964
SIDDIPET,KOHEDA,Kurella,3364754.1739910874,3903019.62276096
SIDDIPET,HUSNABAD,Madudha,3366361.2211791337,3919318.5338202156
SIDDIPET,KOHEDA,Nakkira Kommula,3366855.6294946247,3910121.892489103
SIDDIPET,KOHEDA,Sriramulapally,3366063.4115561675,3908662.6106640706
SIDDIPET,KOHEDA,Koheda,3365222.3506177724,3905923.275672118
SIDDIPET,BEJJANKI,Daacharam,3376374.229257121,3901308.827273673
SIDDIPET,BEJJANKI,Thotapally,3377080.161474898,3904477.099021192
SIDDIPET,KOHEDA,Narayanapur,3369368.8261553734,3909308.437020675
SIDDIPET,BEJJANKI,Veerapur,3378530.5927796504,3902437.553143246
SIDDIPET,KOHEDA,Gottalamitta,3370005.997171632,3907903.193628039
